pl_name,ra,dec,pl_bmasse
55 Cnc c,133.1468373,28.3298154,52.44
55 Cnc c,133.1468373,28.3298154,54.4738
55 Cnc c,133.1468373,28.3298154,51.2
55 Cnc c,133.1468373,28.3298154,54.34866
55 Cnc d,133.1468373,28.3298154,918.49
55 Cnc d,133.1468373,28.3298154,1243.35096
55 Cnc d,133.1468373,28.3298154,1218.827
55 Cnc d,133.1468373,28.3298154,1220.42
55 Cnc d,133.1468373,28.3298154,1121.89
HAT-P-15 b,66.248142,39.460602,619.45067
WASP-2 b,307.7255587,6.4293305,275.24078
HAT-P-4 b,229.99122,36.229545,216.12
MASCARA-4 b,147.5800667,-66.1139253,
WASP-58 b,274.7012534,45.1722194,308.2951
WASP-56 b,183.3660401,23.055687,
HAT-P-36 b,188.2662048,44.9153672,
HAT-P-52 b,42.7217412,29.0222492,
HAT-P-5 b,274.4055335,36.6214617,336.8998
TOI-2497 b,90.0625878,11.8840577,
TOI-1693 b,90.3083455,34.7730904,
TOI-2524 b,160.8868435,-1.9126984,
TOI-5174 b,174.1094967,-2.0233506,
WASP-4 b,353.5629149,-42.0617794,
TOI-2084 b,259.2545389,72.7470231,
TOI-2524 b,160.8868435,-1.9126984,203.41018
TOI-4308 b,327.7530693,-43.5623642,
TOI-4377 b,164.9324709,-82.2213501,304.16179
TOI-1853 b,211.4593468,16.9923703,73.2
TOI-269 b,75.8462827,-54.1777213,
HAT-P-17 b,324.5359781,30.4881882,170.67471
TOI-125 b,23.5934253,-66.6763495,
KELT-19 A b,111.5095293,7.6157759,
Kepler-7 b,288.5814928,41.0897335,
HATS-35 b,296.688442,-63.5656488,388.38826
CoRoT-2 b,291.7770457,1.3836634,1051.973
WASP-175 b,166.3187996,-34.1227453,
WASP-24 b,227.2154975,2.343286,
WASP-119 b,55.9336392,-65.19378,
WASP-41 b,190.6188034,-30.6398176,310.51991
UCAC3 113-933 b,5.2758121,-33.8031679,6674.39655
UCAC4 328-061594 b,152.6991091,-24.4532674,6674.39655
GJ 900 b,353.7526177,1.6055211,3496.11248
Kepler-52 b,286.7380152,49.9757383,
WASP-60 b,356.6667136,31.1559115,
WASP-73 b,319.9496969,-58.1489328,
LP 791-18 c,165.6904843,-16.4064445,
WASP-73 b,319.9496969,-58.1489328,597.20257
KELT-6 b,195.9818362,30.640145,141.0
WASP-42 b,192.981203,-42.0736165,158.908
Kepler-18 d,298.0794448,44.746248,
CoRoT-19 b,97.0335983,-0.1707293,
TOI-150.01,112.965421,-73.6060358,797.7533
TOI-199 b,80.1058735,-59.8954326,
HD 213885 b,338.9837166,-59.864829,8.83
TOI-444 b,64.1839982,-26.7664071,
Wolf 327 b,148.3783199,35.570548,
Wolf 327 b,148.3783199,35.570548,2.53
HD 47366 c,99.4200181,-12.9856593,597.5204
WASP-20 b,5.1605621,-23.9357894,
WASP-10 b,348.9930457,31.4627508,1017.0
KELT-4 A b,157.06262,25.5731366,
Kepler-105 c,287.8872376,46.2761224,
Kepler-105 c,287.8872376,46.2761224,
WASP-90 b,315.5319489,7.0562793,
HAT-P-18 b,256.346376,33.0123251,62.61
LHS 1140 b,11.248632,-15.2741085,
HD 189733 b,300.1821223,22.7097759,369.63444
TOI-1685 b,68.5939529,43.0370395,3.78
TOI-1685 b,68.5939529,43.0370395,3.43
TOI-1685 b,68.5939529,43.0370395,
TOI-1062 b,38.1209678,-78.0236828,10.15
TOI-431 b,83.2692502,-26.7238698,3.07
TOI-1062 b,38.1209678,-78.0236828,
HD 189733 b,300.1821223,22.7097759,
WASP-80 b,303.1667996,-2.1444369,
TOI-2260 b,247.6669998,49.0467891,
HD 189733 b,300.1821223,22.7097759,371.85924
WASP-156 b,32.782085,2.4181937,
HD 25463 c,60.7483361,9.2077676,
TOI-757 b,187.9948428,-35.5544523,
HAT-P-18 b,256.346376,33.0123251,
TOI-1798.02,211.0939367,46.5192825,
TOI-421 b,81.8532824,-14.2767404,
KELT-9 b,307.8598998,39.9389161,
HAT-P-18 b,256.346376,33.0123251,
WASP-71 b,29.2634506,0.7588247,441.7837
HAT-P-28 b,13.0009159,34.728402,202.45771
WASP-84 b,131.1069959,1.8598933,220.0
HD 39091 b,84.2992798,-80.4646041,3917.23512
WASP-45 b,5.2377567,-35.998465,320.041
TrES-1 b,286.0408755,36.632536,
Kepler-5 b,299.4070341,44.0350387,
HD 190007 b,300.6956339,3.3266992,16.46
HAT-P-31 b,271.5376722,26.4266061,689.98
WASP-20 b,5.1605621,-23.9357894,
HD 219134 c,348.3372026,57.1696255,
Kepler-105 c,287.8872376,46.2761224,
GJ 436 b,175.5505363,26.7030669,21.6751
HD 219134 c,348.3372026,57.1696255,3.49613
HAT-P-23 b,306.1239076,16.7621462,
HAT-P-5 b,274.4055335,36.6214617,336.89
55 Cnc d,133.1468373,28.3298154,1226.77
WASP-92 b,246.6920395,51.0411328,
55 Cnc d,133.1468373,28.3298154,908.98924
55 Cnc e,133.1468373,28.3298154,7.4687
55 Cnc e,133.1468373,28.3298154,8.08
55 Cnc e,133.1468373,28.3298154,8.37
55 Cnc e,133.1468373,28.3298154,8.13928
55 Cnc f,133.1468373,28.3298154,47.0051
55 Cnc f,133.1468373,28.3298154,47.8
55 Cnc f,133.1468373,28.3298154,46.87969
Kepler-105 c,287.8872376,46.2761224,
Kepler-41 b,294.5132465,45.9816453,
HAT-P-4 b,229.99122,36.229545,
WASP-89 b,313.9000261,-18.9714084,
KELT-9 b,307.8598998,39.9389161,
LHS 1140 c,11.248632,-15.2741085,
TOI-421 c,81.8532824,-14.2767404,
TOI-431 b,83.2692502,-26.7238698,
TOI-431 d,83.2692502,-26.7238698,
WASP-156 b,32.782085,2.4181937,
WASP-80 b,303.1667996,-2.1444369,
HD 77946 b,136.777644,46.6724251,8.38
LHS 1140 b,11.248632,-15.2741085,5.6
TOI-1410.01,334.8828486,42.5603141,
TOI-1798.02,211.0939367,46.5192825,
HD 25463 c,60.7483361,9.2077676,4.1
TOI-1798.02,211.0939367,46.5192825,5.6
TOI-1410.01,334.8828486,42.5603141,12.5
TOI-1410 c,334.8828486,42.5603141,27.0
HD 25463 b,60.7483361,9.2077676,8.7
HD 25463 c,60.7483361,9.2077676,4.3
HD 77946 b,136.777644,46.6724251,10.9
TOI-1173 b,197.6830975,70.7680117,27.4
Gaia22dkvL b,151.769,-66.1808889,187.83659
Gaia22dkvL b,151.769,-66.1808889,1797.9553
Gaia22dkvL b,151.769,-66.1808889,412.54127
Gaia22dkvL b,151.769,-66.1808889,48.62775
Gaia22dkvL b,151.769,-66.1808889,1081.57007
Gaia22dkvL b,151.769,-66.1808889,261.25495
TOI-421 c,81.8532824,-14.2767404,14.1
TOI-1685 b,68.5939529,43.0370395,3.03
WASP-13 b,140.1029654,33.8823291,166.86075
HD 158259 e,261.3495847,52.7904721,6.08
WASP-142 b,140.5063164,-23.946102,
HIP 116454 b,353.9543517,0.4447043,11.82
HIP 116454 b,353.9543517,0.4447043,12.7132
L 98-59 b,124.5328604,-68.3144658,
L 98-59 c,124.5328604,-68.3144658,
L 98-59 c,124.5328604,-68.3144658,
GJ 486 b,191.981531,9.7494181,
L 98-59 d,124.5328604,-68.3144658,
L 98-59 b,124.5328604,-68.3144658,
L 98-59 b,124.5328604,-68.3144658,1.01
L 98-59 c,124.5328604,-68.3144658,2.42
L 98-59 d,124.5328604,-68.3144658,2.31
AU Mic b,311.2911369,-31.34245,57.2094
HIP 67522 b,207.526001,-40.8358961,
WASP-98 b,58.4290113,-34.3282716,293.03926
TOI-954 b,61.9410587,-25.2088028,
TOI-238 b,349.2310814,-18.6066463,
WASP-61 b,75.2996637,-26.0541438,
HAT-P-52 b,42.7217412,29.0222492,
Kepler-128 c,282.4922622,43.9802442,
Kepler-305 c,299.2242557,40.343167,
Kepler-37 b,284.0592503,44.5183733,
HD 158259 f,261.3495847,52.7904721,6.14
WASP-3 b,278.6317411,35.6614312,629.3034
KELT-23 A b,232.1466406,66.3587097,
XO-7 b,277.4780753,85.2333208,
Kepler-93 c,291.4181275,38.6723124,954.0
Kepler-93 b,291.4181275,38.6723124,
Kepler-506 b,284.6351885,40.7198296,
Kepler-36 c,291.2501859,49.2318073,
Kepler-28 b,292.1370409,42.4294835,
Kepler-186 c,298.652736,43.9549884,
Kepler-186 b,298.652736,43.9549884,
Kepler-49 c,292.2945208,40.5918123,
Kepler-49 d,292.2945208,40.5918123,
Kepler-186 d,298.652736,43.9549884,
Kepler-49 b,292.2945208,40.5918123,
Kepler-186 c,298.652736,43.9549884,
Kepler-186 d,298.652736,43.9549884,
Kepler-186 b,298.652736,43.9549884,
Kepler-49 e,292.2945208,40.5918123,
Kepler-186 d,298.652736,43.9549884,
Kepler-128 b,282.4922622,43.9802442,
Kepler-37 b,284.0592503,44.5183733,
Kepler-57 b,293.6413146,44.6570692,
Kepler-20 f,287.6979913,42.3385782,
Kepler-37 c,284.0592503,44.5183733,
Kepler-49 e,292.2945208,40.5918123,
Kepler-20 e,287.6979913,42.3385782,
Kepler-128 c,282.4922622,43.9802442,
Kepler-76 b,294.1921185,39.6189727,
Kepler-85 c,290.9734395,45.2902761,
Kepler-85 e,290.9734395,45.2902761,
Kepler-186 f,298.652736,43.9549884,
Kepler-49 c,292.2945208,40.5918123,
WASP-3 b,278.6317411,35.6614312,654.7298
WASP-3 b,278.6317411,35.6614312,559.3808
WASP-3 b,278.6317411,35.6614312,
XO-4 b,110.3880285,58.2681094,
XO-4 b,110.3880285,58.2681094,565.71
KELT-23 A b,232.1466406,66.3587097,298.12454
XO-7 b,277.4780753,85.2333208,
TOI-1235 b,152.2182549,69.2766204,6.91
Kepler-20 d,287.6979913,42.3385782,
Kepler-538 b,297.4865503,49.6233975,
HAT-P-14 b,260.1161719,38.2421682,
Kepler-23 c,294.2189131,49.4792536,
Kepler-28 b,292.1370409,42.4294835,
Kepler-49 b,292.2945208,40.5918123,
Kepler-186 c,298.652736,43.9549884,
Kepler-186 d,298.652736,43.9549884,
Kepler-128 c,282.4922622,43.9802442,
Kepler-24 c,290.4132621,38.3437283,
Kepler-305 b,299.2242557,40.343167,
Kepler-23 d,294.2189131,49.4792536,
Kepler-85 c,290.9734395,45.2902761,
Kepler-186 f,298.652736,43.9549884,
Kepler-49 c,292.2945208,40.5918123,
Kepler-49 d,292.2945208,40.5918123,
Kepler-24 b,290.4132621,38.3437283,
Kepler-85 b,290.9734395,45.2902761,
Kepler-23 b,294.2189131,49.4792536,
Kepler-20 f,287.6979913,42.3385782,
Kepler-186 b,298.652736,43.9549884,
Kepler-20 d,287.6979913,42.3385782,10.07
Kepler-20 b,287.6979913,42.3385782,9.7
Kepler-20 e,287.6979913,42.3385782,
Kepler-36 b,291.2501859,49.2318073,
Kepler-128 b,282.4922622,43.9802442,0.77
HD 99492 b,171.689687,3.0071331,27.65
WASP-61 b,75.2996637,-26.0541438,
TOI-238 b,349.2310814,-18.6066463,3.4
Kepler-57 b,293.6413146,44.6570692,
Kepler-57 c,293.6413146,44.6570692,
Kepler-23 d,294.2189131,49.4792536,
Kepler-23 b,294.2189131,49.4792536,
Kepler-305 b,299.2242557,40.343167,
Kepler-305 c,299.2242557,40.343167,
Kepler-76 b,294.1921185,39.6189727,
Kepler-20 c,287.6979913,42.3385782,
Kepler-538 b,297.4865503,49.6233975,
Kepler-186 d,298.652736,43.9549884,
Kepler-186 b,298.652736,43.9549884,
Kepler-85 b,290.9734395,45.2902761,
Kepler-85 c,290.9734395,45.2902761,
Kepler-186 b,298.652736,43.9549884,
Kepler-186 e,298.652736,43.9549884,
Kepler-37 d,284.0592503,44.5183733,
Kepler-37 b,284.0592503,44.5183733,
Kepler-1658 b,294.3565559,38.9473424,
Kepler-49 b,292.2945208,40.5918123,
Kepler-49 c,292.2945208,40.5918123,
Kepler-49 e,292.2945208,40.5918123,
TOI-849 b,28.7157956,-29.4217086,
TOI-561 c,148.1851516,6.216103,
TOI-178 d,7.3020115,-30.4541159,
TOI-1601 b,38.361569,41.0134321,
HD 63433 c,117.4793699,27.3631342,
TOI-561 b,148.1851516,6.216103,
TOI-178 g,7.3020115,-30.4541159,
Kepler-36 b,291.2501859,49.2318073,3.83
WASP-61 b,75.2996637,-26.0541438,
HD 63935 c,117.9246417,9.3852412,11.1
TOI-1518 b,352.2675207,67.0348062,731.00534
HD 63433 b,117.4793699,27.3631342,
TOI-1759 b,326.8516615,62.7538164,6.8
LTT 1445 A b,45.4624781,-16.5944956,2.87
HD 191939 c,302.0256247,66.8503014,7.2
HD 191939 e,302.0256247,66.8503014,108.0
HD 191939 f,302.0256247,66.8503014,2065.0
HIP 94235 b,287.7411441,-60.2726358,379.0
TOI-2076 d,217.3920159,39.7903991,
TOI-1246 d,251.1158702,70.4299917,5.3
TOI-1807 b,201.2826259,38.9223671,2.57
HD 93963 A b,162.7766969,25.641065,7.8
HD 93963 A c,162.7766969,25.641065,19.2
TOI-762 A b,166.0747423,-47.8214964,
TOI-181 b,352.1725409,-34.4914099,
Kepler-76 b,294.1921185,39.6189727,
TOI-1759 b,326.8516615,62.7538164,
HD 93963 A c,162.7766969,25.641065,
TOI-4641 b,42.5582023,25.3335334,
TOI-1246 d,251.1158702,70.4299917,
TOI-1246 b,251.1158702,70.4299917,
TOI-1246 e,251.1158702,70.4299917,
TOI-1248 b,259.0235918,63.1056072,
TOI-1347 c,280.3266806,70.2900536,
HD 235088 b,300.6154535,53.3774418,
TOI-1467 b,19.1146441,49.2331382,
KOI-94 c,297.3330716,41.8911186,
KELT-6 b,195.9818362,30.640145,140.48086
WASP-88 b,309.5112337,-48.4620833,181.1631
KELT-17 b,125.617407,13.7353093,
HAT-P-14 b,260.1161719,38.2421682,709.367
WASP-183 b,163.7888521,-0.7370663,
HAT-P-68 b,118.4831501,23.9382192,
HAT-P-11 b,297.7101763,48.0818635,
HAT-P-11 b,297.7101763,48.0818635,26.69772
HAT-P-11 b,297.7101763,48.0818635,28.6047
HAT-P-11 b,297.7101763,48.0818635,
Kepler-68 b,291.0323102,49.0402129,
Kepler-68 c,291.0323102,49.0402129,
Kepler-68 c,291.0323102,49.0402129,
Kepler-68 b,291.0323102,49.0402129,5.97
Kepler-68 c,291.0323102,49.0402129,7.2
Kepler-68 b,291.0323102,49.0402129,
Kepler-68 d,291.0323102,49.0402129,244.7291
Kepler-68 c,291.0323102,49.0402129,
Kepler-68 b,291.0323102,49.0402129,8.03
Kepler-93 b,291.4181275,38.6723124,
Kepler-93 c,291.4181275,38.6723124,2701.555
Kepler-93 b,291.4181275,38.6723124,
Kepler-93 b,291.4181275,38.6723124,4.66
Kepler-506 b,284.6351885,40.7198296,
HR 8799 c,346.8701486,21.1340376,
WASP-73 b,319.9496969,-58.1489328,908.9938
Kepler-85 d,290.9734395,45.2902761,
WASP-35 b,76.0818912,-6.2297801,
Kepler-432 b,293.2822344,48.2859173,
Kepler-28 b,292.1370409,42.4294835,
Kepler-37 c,284.0592503,44.5183733,
Kepler-37 b,284.0592503,44.5183733,
Kepler-49 e,292.2945208,40.5918123,
Kepler-23 d,294.2189131,49.4792536,
Kepler-57 c,293.6413146,44.6570692,
Kepler-186 b,298.652736,43.9549884,
Kepler-85 b,290.9734395,45.2902761,
Kepler-538 b,297.4865503,49.6233975,
Kepler-20 e,287.6979913,42.3385782,
Kepler-20 b,287.6979913,42.3385782,
Kepler-36 c,291.2501859,49.2318073,
Kepler-28 c,292.1370409,42.4294835,
Kepler-305 d,299.2242557,40.343167,
Kepler-24 e,290.4132621,38.3437283,
Kepler-186 f,298.652736,43.9549884,
Kepler-186 c,298.652736,43.9549884,
Kepler-20 c,287.6979913,42.3385782,
Kepler-20 b,287.6979913,42.3385782,
Kepler-49 d,292.2945208,40.5918123,
Kepler-37 d,284.0592503,44.5183733,
Kepler-432 b,293.2822344,48.2859173,
Kepler-57 b,293.6413146,44.6570692,
Kepler-20 f,287.6979913,42.3385782,
Kepler-37 b,284.0592503,44.5183733,
Kepler-49 e,292.2945208,40.5918123,
Kepler-23 d,294.2189131,49.4792536,
Kepler-1658 b,294.3565559,38.9473424,1868.8404
Kepler-76 b,294.1921185,39.6189727,635.66
Kepler-432 b,293.2822344,48.2859173,182.75225
Kepler-186 f,298.652736,43.9549884,
Kepler-47 b,295.2978883,46.9204303,2.07
Kepler-47 d,295.2978883,46.9204303,19.02
Kepler-85 d,290.9734395,45.2902761,
Kepler-28 b,292.1370409,42.4294835,
Kepler-24 c,290.4132621,38.3437283,
Kepler-57 b,293.6413146,44.6570692,
Kepler-23 c,294.2189131,49.4792536,
Kepler-23 d,294.2189131,49.4792536,
Kepler-538 b,297.4865503,49.6233975,10.6
Kepler-305 e,299.2242557,40.343167,
Kepler-305 d,299.2242557,40.343167,
Kepler-85 c,290.9734395,45.2902761,
Kepler-85 d,290.9734395,45.2902761,
Kepler-85 e,290.9734395,45.2902761,
Kepler-49 b,292.2945208,40.5918123,
HAT-P-55 b,264.2735096,25.7311468,189.42573
HAT-P-21 b,171.2749348,41.0280207,
HD 81040 b,140.9455027,20.3646078,2310.6241
Kepler-12 b,286.2434458,50.0403671,137.30256
HIP 65 A b,0.1856063,-54.8308228,937.5938
HR 810 b,40.6417178,-50.7993484,721.4741
HD 111232 b,192.2159553,-68.4246679,2129.461
HD 164604 b,270.7787177,-28.5608343,635.0
BD-17 63 b,7.1413494,-16.2273254,1620.9
HD 164604 b,270.7787177,-28.5608343,858.105
HD 175167 b,285.0033888,-69.9450664,2478.97
GJ 876 b,343.3239737,-14.2665958,723.2235
GJ 876 c,343.3239737,-14.2665958,226.9846
GJ 876 d,343.3239737,-14.2665958,6.83
GJ 876 e,343.3239737,-14.2665958,14.6
GJ 876 b,343.3239737,-14.2665958,672.20708
GJ 876 c,343.3239737,-14.2665958,221.84423
GJ 876 d,343.3239737,-14.2665958,5.84804
HD 81040 b,140.9455027,20.3646078,2301.07767
TOI-2379 b,358.0920465,-53.043156,
WASP-58 b,274.7012534,45.1722194,282.86
WASP-7 b,311.0427558,-39.2254856,359.46573
TOI-700 e,97.0957165,-65.5786149,
WASP-56 b,183.3660401,23.055687,190.38017
Qatar-7 b,358.5151344,37.0218242,
TOI-2384 b,36.1561463,-65.0001957,
HD 111232 b,192.2159553,-68.4246679,2531.50326
HD 111232 c,192.2159553,-68.4246679,5740.93452
HD 142 A d,1.5836771,-49.0753625,82.63539
HD 142 b,1.5836771,-49.0753625,396.96768
HD 142 c,1.5836771,-49.0753625,3464.64746
HD 175167 b,285.0033888,-69.9450664,2037.59792
HD 81040 b,140.9455027,20.3646078,2151.06266
HD 132406 b,224.2276121,53.3809615,1970.53612
HD 111232 b,192.2159553,-68.4246679,2374.1782
HD 175167 b,285.0033888,-69.9450664,3114.71839
HD 111232 c,192.2159553,-68.4246679,6579.04802
HD 175167 b,285.0033888,-69.9450664,3019.36987
HD 164604 b,270.7787177,-28.5608343,4544.94622
HD 132406 b,224.2276121,53.3809615,2129.45033
HR 810 b,40.6417178,-50.7993484,1970.53612
BD-17 63 b,7.1413494,-16.2273254,1366.66215
HD 111232 b,192.2159553,-68.4246679,2637.97578
HD 81040 b,140.9455027,20.3646078,2510.84442
HD 142 b,1.5836771,-49.0753625,2256.58169
GJ 876 b,343.3239737,-14.2665958,1144.18227
TOI-2379 b,358.0920465,-53.043156,1830.69162
TOI-2384 b,36.1561463,-65.0001957,624.85065
BD-17 63 b,7.1413494,-16.2273254,1639.99458
HD 81040 b,140.9455027,20.3646078,2393.2479
HD 132406 b,224.2276121,53.3809615,1887.90074
HD 175167 b,285.0033888,-69.9450664,4703.86042
Kepler-396 c,296.1328135,48.9773095,
HAT-P-8 b,343.0414932,35.4471778,430.34182
Kepler-396 c,296.1328135,48.9773095,
HAT-P-34 b,303.1954355,18.1047776,
WASP-183 b,163.7888521,-0.7370663,159.55066
HATS-70 b,109.1045212,-31.2443947,
WASP-144 b,320.7628761,-40.0484393,
WASP-164 b,344.8735878,-60.4478194,
Kepler-435 b,292.2873012,43.1972542,
HAT-P-55 b,264.2735096,25.7311468,184.97706
Kepler-76 b,294.1921185,39.6189727,
HAT-P-6 b,354.7740917,42.4659866,336.58197
Kepler-28 c,292.1370409,42.4294835,
Kepler-305 c,299.2242557,40.343167,
Kepler-20 e,287.6979913,42.3385782,
Kepler-24 c,290.4132621,38.3437283,
Kepler-24 b,290.4132621,38.3437283,
Kepler-24 e,290.4132621,38.3437283,
Kepler-432 b,293.2822344,48.2859173,
Kepler-23 b,294.2189131,49.4792536,
Kepler-85 c,290.9734395,45.2902761,
Kepler-85 e,290.9734395,45.2902761,
Kepler-37 d,284.0592503,44.5183733,
Kepler-49 d,292.2945208,40.5918123,
Kepler-49 e,292.2945208,40.5918123,
Kepler-128 b,282.4922622,43.9802442,
Kepler-128 c,282.4922622,43.9802442,
Kepler-36 b,291.2501859,49.2318073,
Kepler-538 b,297.4865503,49.6233975,
Kepler-20 c,287.6979913,42.3385782,
Kepler-20 d,287.6979913,42.3385782,
Kepler-20 f,287.6979913,42.3385782,
Kepler-28 c,292.1370409,42.4294835,
Kepler-36 c,291.2501859,49.2318073,
Kepler-36 b,291.2501859,49.2318073,
Kepler-24 e,290.4132621,38.3437283,
Kepler-57 b,293.6413146,44.6570692,
Kepler-57 c,293.6413146,44.6570692,
Kepler-432 b,293.2822344,48.2859173,
Kepler-23 d,294.2189131,49.4792536,
Kepler-305 b,299.2242557,40.343167,
HD 40307 b,88.5172191,-60.0237289,4.0
Kepler-41 b,294.5132465,45.9816453,174.8
HD 40307 d,88.5172191,-60.0237289,9.5
HD 40307 g,88.5172191,-60.0237289,7.1
OGLE-2019-BLG-1470L AB c,271.9492083,-27.0335556,699.2225
HR 5183 b,206.7357992,6.3498994,1026.5909
WASP-54 b,205.4542456,-0.1281712,187.5197
HATS-57 b,60.9482779,-19.0568182,
HAT-P-9 b,110.1685157,37.1405946,
HATS-10 b,294.3068385,-22.2044872,
Kepler-36 c,291.2501859,49.2318073,
WASP-90 b,315.5319489,7.0562793,
XO-1 b,240.5492745,28.1696248,286.047
WASP-42 b,192.981203,-42.0736165,
HD 191939 b,302.0256247,66.8503014,
HD 191939 d,302.0256247,66.8503014,
Kepler-305 e,299.2242557,40.343167,
HD 63433 b,117.4793699,27.3631342,
TOI-561 c,148.1851516,6.216103,5.4
TOI-561 d,148.1851516,6.216103,11.95
TOI-561 b,148.1851516,6.216103,3.2
TOI-561 c,148.1851516,6.216103,7.0
TOI-178 e,7.3020115,-30.4541159,3.86
TOI-1601 b,38.361569,41.0134321,314.6517
Kepler-186 c,298.652736,43.9549884,
Kepler-186 d,298.652736,43.9549884,
Kepler-85 b,290.9734395,45.2902761,
Kepler-37 c,284.0592503,44.5183733,12.0
Kepler-186 f,298.652736,43.9549884,
Kepler-20 f,287.6979913,42.3385782,
Kepler-128 b,282.4922622,43.9802442,
Kepler-28 b,292.1370409,42.4294835,
Kepler-24 c,290.4132621,38.3437283,
Kepler-432 b,293.2822344,48.2859173,
Kepler-23 c,294.2189131,49.4792536,
Kepler-305 c,299.2242557,40.343167,
Kepler-305 e,299.2242557,40.343167,
Kepler-305 d,299.2242557,40.343167,
Kepler-538 b,297.4865503,49.6233975,
Kepler-76 b,294.1921185,39.6189727,
Kepler-186 b,298.652736,43.9549884,
TOI-1444 b,305.4749252,70.9437054,3.87
TOI-2076 c,217.3920159,39.7903991,
TOI-2076 d,217.3920159,39.7903991,
TOI-1807 b,201.2826259,38.9223671,
HD 219134 d,348.3372026,57.1696255,8.94
WASP-130 b,203.1060194,-42.4752733,
WASP-48 b,291.1623865,55.4730273,312.74472
WASP-1 b,5.1669536,31.9899732,273.3338
HATS-45 b,101.9942455,-21.9107112,
HAT-P-8 b,343.0414932,35.4471778,
WASP-153 b,279.2624729,40.0186905,123.9537
HATS-13 b,316.9614798,-26.0967205,
Kepler-12 b,286.2434458,50.0403671,
WASP-127 b,160.5587646,-3.8349989,
Kepler-18 c,298.0794448,44.746248,
TOI-892 b,86.738228,-11.2353401,
GJ 876 d,343.3239737,-14.2665958,7.4
GJ 876 b,343.3239737,-14.2665958,839.04
GJ 876 c,343.3239737,-14.2665958,273.32
HD 142 b,1.5836771,-49.0753625,397.27
HD 142 c,1.5836771,-49.0753625,1684.4
HD 81040 b,140.9455027,20.3646078,2180.3138
HD 142 b,1.5836771,-49.0753625,416.34
GJ 876 b,343.3239737,-14.2665958,600.67
GJ 876 c,343.3239737,-14.2665958,177.98
GJ 876 b,343.3239737,-14.2665958,804.076
GJ 876 c,343.3239737,-14.2665958,251.075
GJ 876 d,343.3239737,-14.2665958,7.53
GJ 876 b,343.3239737,-14.2665958,670.59
HD 111232 b,192.2159553,-68.4246679,2161.15
HR 810 b,40.6417178,-50.7993484,676.9779
HD 132406 b,224.2276121,53.3809615,1782.951
HR 810 b,40.6417178,-50.7993484,718.2958
HD 142 b,1.5836771,-49.0753625,327.35
GJ 876 b,343.3239737,-14.2665958,845.3
GJ 876 c,343.3239737,-14.2665958,266.2
GJ 876 d,343.3239737,-14.2665958,7.49
GJ 876 e,343.3239737,-14.2665958,16.58
GJ 876 d,343.3239737,-14.2665958,5.85
GJ 876 b,343.3239737,-14.2665958,887.69135
GJ 876 c,343.3239737,-14.2665958,281.74197
GJ 876 d,343.3239737,-14.2665958,8.06144
GJ 876 e,343.3239737,-14.2665958,18.00115
BD-17 63 b,7.1413494,-16.2273254,905.8155
HD 111232 b,192.2159553,-68.4246679,2269.3062
HD 132406 b,224.2276121,53.3809615,1709.9254
HD 175167 b,285.0033888,-69.9450664,2850.9351
CoRoT-2 b,291.7770457,1.3836634,1052.0173
Kepler-36 c,291.2501859,49.2318073,8.08
Kepler-20 c,287.6979913,42.3385782,16.1
Kepler-20 b,287.6979913,42.3385782,8.7
Kepler-20 f,287.6979913,42.3385782,14.3
Kepler-24 b,290.4132621,38.3437283,508.5
Kepler-23 c,294.2189131,49.4792536,858.1
Kepler-28 b,292.1370409,42.4294835,479.9
Kepler-49 b,292.2945208,40.5918123,
Kepler-37 c,284.0592503,44.5183733,
Kepler-37 d,284.0592503,44.5183733,
Kepler-78 b,293.7419543,44.4482521,8.0
Kepler-305 b,299.2242557,40.343167,10.5
Kepler-305 c,299.2242557,40.343167,6.0
Kepler-128 c,282.4922622,43.9802442,33.3
Kepler-49 e,292.2945208,40.5918123,
Kepler-85 d,290.9734395,45.2902761,
Kepler-186 c,298.652736,43.9549884,
Kepler-186 d,298.652736,43.9549884,
Kepler-24 d,290.4132621,38.3437283,
